Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,META,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12 10:08:00-04:00,,291.739990234375,236.66000366210938,357.92999267578125,,79.52880096435547,291.9750061035156,236.82000732421875,358.3299865722656,,79.63500213623047,291.5899963378906,236.375,357.760009765625,,79.4800033569336,291.69500732421875,236.6199951171875,358.1401062011719,,79.63500213623047,130269,214894,33103,,130099
2026-06-12 10:09:00-04:00,,291.45001220703125,236.6699981689453,358.20001220703125,,79.57499694824219,291.7699890136719,236.77000427246094,358.2749938964844,,79.59989929199219,291.2699890136719,236.42999267578125,357.8299865722656,,79.5,291.7699890136719,236.63999938964844,357.93499755859375,,79.5199966430664,101974,186226,33616,,97538
2026-06-12 10:10:00-04:00,,291.9800109863281,236.85499572753906,359.4599914550781,,79.56500244140625,292.0398864746094,236.9499969482422,359.4599914550781,,79.58999633789062,291.4200134277344,236.6199951171875,358.2799987792969,,79.54000091552734,291.4599914550781,236.6999053955078,358.37939453125,,79.5625991821289,180034,155888,56342,,88631
2026-06-12 10:11:00-04:00,,291.9939880371094,236.78500366210938,359.5899963378906,,79.57260131835938,292.2099914550781,236.9149932861328,359.67999267578125,,79.625,291.8999938964844,236.64999389648438,359.2900085449219,,79.54010009765625,292.010009765625,236.85009765625,359.5,,79.56999969482422,113529,155429,69621,,109960
2026-06-12 10:12:00-04:00,,291.739990234375,236.75990295410156,358.95989990234375,,79.53500366210938,292.05999755859375,236.9499053955078,359.739990234375,,79.6050033569336,291.3999938964844,236.5500030517578,358.7799987792969,,79.5,292.0,236.7899932861328,359.5799865722656,,79.56880187988281,127678,201756,88749,,104133
2026-06-12 10:13:00-04:00,,291.5299987792969,236.3350067138672,358.7900085449219,,79.3499984741211,291.8644104003906,236.75,359.17999267578125,,79.55500030517578,291.3800048828125,236.0800018310547,358.74749755859375,,79.3499984741211,291.7799987792969,236.67999267578125,358.9049987792969,,79.53500366210938,65788,166313,34733,,163698
2026-06-12 10:14:00-04:00,,291.95001220703125,236.2100067138672,358.7049865722656,,79.4000015258789,292.0050048828125,236.63999938964844,359.0,,79.41000366210938,291.4800109863281,236.17999267578125,358.4800109863281,,79.31999969482422,291.54998779296875,236.36000061035156,358.79998779296875,,79.3499984741211,76337,64106,40652,,113885
2026-06-12 10:15:00-04:00,,292.5899963378906,236.80499267578125,359.6549987792969,,79.63999938964844,292.6413879394531,236.82000732421875,359.67999267578125,,79.63999938964844,291.9601135253906,236.1999969482422,358.69500732421875,,79.38999938964844,291.9700012207031,236.22000122070312,358.69500732421875,,79.4000015258789,257147,140522,38854,,303319
2026-06-12 10:16:00-04:00,,292.94000244140625,236.98500061035156,360.4599914550781,,79.72000122070312,292.9700012207031,237.03939819335938,360.54998779296875,,79.75,292.4800109863281,236.69000244140625,359.4949951171875,,79.6449966430664,292.6199035644531,236.82000732421875,359.54998779296875,,79.65499877929688,74062,183892,38820,,117535
2026-06-12 10:17:00-04:00,,293.1600036621094,237.3800048828125,360.385009765625,,79.68000030517578,293.19000244140625,237.38999938964844,360.7598876953125,,79.70500183105469,292.9400939941406,236.95010375976562,360.3299865722656,,79.61499786376953,292.9750061035156,237.0,360.5,,79.68499755859375,86774,111090,46841,,80329
2026-06-12 10:18:00-04:00,,293.19000244140625,237.0449981689453,360.010009765625,,79.7300033569336,293.2099914550781,237.4799041748047,360.4599914550781,,79.75499725341797,293.0,237.02000427246094,359.8299865722656,,79.65499877929688,293.1700134277344,237.3800048828125,360.3599853515625,,79.68000030517578,64728,122745,31235,,76394
2026-06-12 10:19:00-04:00,,292.8200988769531,237.02499389648438,359.67498779296875,,79.7300033569336,293.1700134277344,237.19000244140625,360.1499938964844,,79.76000213623047,292.80999755859375,236.9199981689453,359.55999755859375,,79.69999694824219,293.1600036621094,237.0800018310547,360.010009765625,,79.7301025390625,71189,142774,22227,,79299
2026-06-12 10:20:00-04:00,,292.45001220703125,237.0399932861328,360.44000244140625,,79.78500366210938,292.8699951171875,237.23500061035156,360.5,,79.79989624023438,292.3299865722656,236.8699951171875,359.55010986328125,,79.70999908447266,292.8399963378906,237.02999877929688,359.67999267578125,,79.7300033569336,137882,66285,99166,,81749
2026-06-12 10:21:00-04:00,,292.19000244140625,236.75,359.8599853515625,,79.6050033569336,292.55999755859375,237.0500030517578,360.75860595703125,,79.80500030517578,292.1700134277344,236.61709594726562,359.81500244140625,,79.6050033569336,292.44500732421875,237.02999877929688,360.4100036621094,,79.78500366210938,69968,224163,32806,,87368
2026-06-12 10:22:00-04:00,,292.1600036621094,236.53900146484375,359.6000061035156,,79.65499877929688,292.32000732421875,236.79150390625,360.0799865722656,,79.65499877929688,291.9800109863281,236.53900146484375,359.6000061035156,,79.55999755859375,292.19000244140625,236.75,359.92999267578125,,79.5999984741211,88849,68329,33104,,68523
2026-06-12 10:23:00-04:00,,292.07000732421875,236.5399932861328,359.7034912109375,,79.75499725341797,292.2799987792969,236.88999938964844,359.95001220703125,,79.75499725341797,292.0199890136719,236.39999389648438,359.3900146484375,,79.64080047607422,292.1400146484375,236.57000732421875,359.6400146484375,,79.65499877929688,73529,244143,30121,,65023
2026-06-12 10:24:00-04:00,,292.20001220703125,236.75,359.42999267578125,,79.83000183105469,292.2200012207031,236.7899932861328,359.8999938964844,,79.8499984741211,292.05499267578125,236.5399932861328,359.4200134277344,,79.72000122070312,292.05499267578125,236.56500244140625,359.8598937988281,,79.73999786376953,58218,93112,27477,,68138
2026-06-12 10:25:00-04:00,,292.2300109863281,237.09500122070312,360.20001220703125,,79.7750015258789,292.3800048828125,237.16000366210938,360.2099914550781,,79.83999633789062,292.05999755859375,236.6999969482422,359.4200134277344,,79.7300033569336,292.19000244140625,236.77999877929688,359.4778137207031,,79.82060241699219,98851,127319,32105,,275414
2026-06-12 10:26:00-04:00,,292.2250061035156,237.2899932861328,360.6000061035156,,79.80500030517578,292.32989501953125,237.32000732421875,360.6000061035156,,79.81990051269531,292.1300048828125,237.0,360.1600036621094,,79.75460052490234,292.25,237.1199951171875,360.239990234375,,79.7699966430664,49976,90900,31459,,60540
2026-06-12 10:27:00-04:00,,291.92999267578125,237.17999267578125,360.42999267578125,,79.73500061035156,292.2300109863281,237.3000030517578,360.6000061035156,,79.83999633789062,291.8500061035156,237.0,360.17999267578125,,79.73249816894531,292.20001220703125,237.3000030517578,360.6000061035156,,79.80500030517578,82771,77832,26061,,65901
2026-06-12 10:28:00-04:00,,291.95001220703125,236.8000030517578,360.06500244140625,,79.81999969482422,291.95001220703125,237.1699981689453,360.3800048828125,,79.84770202636719,291.7200012207031,236.75,359.9599914550781,,79.73999786376953,291.9200134277344,237.1699981689453,360.3699951171875,,79.73999786376953,84664,113564,32974,,64531
2026-06-12 10:29:00-04:00,,291.9949951171875,236.53250122070312,360.1050109863281,,79.81999969482422,292.1698913574219,236.89999389648438,360.3403015136719,,79.83000183105469,291.92999267578125,236.52999877929688,360.0299987792969,,79.77999877929688,291.9898986816406,236.72999572753906,360.1099853515625,,79.81999969482422,59462,135408,21839,,63851
2026-06-12 10:30:00-04:00,,292.1199951171875,236.60000610351562,361.0350036621094,,79.7699966430664,292.19000244140625,236.85000610351562,361.1700134277344,,79.86000061035156,291.8800048828125,236.38999938964844,360.05999755859375,,79.76000213623047,291.9800109863281,236.52000427246094,360.05999755859375,,79.81999969482422,66966,161000,75299,,148433
2026-06-12 10:31:00-04:00,,292.0299987792969,236.5399932861328,360.4649963378906,,79.81999969482422,292.2900085449219,236.69000244140625,361.1700134277344,,79.86000061035156,291.9700012207031,236.4499969482422,360.4200134277344,,79.76000213623047,292.1199951171875,236.61990356445312,361.0603942871094,,79.7699966430664,56759,84191,56000,,73203
2026-06-12 10:32:00-04:00,,292.30499267578125,236.4949951171875,360.4750061035156,,79.83000183105469,292.3299865722656,236.69000244140625,360.8599853515625,,79.83999633789062,291.9100036621094,236.4199981689453,360.2604064941406,,79.78500366210938,292.04998779296875,236.5399932861328,360.510009765625,,79.80999755859375,76433,65369,50269,,55834
2026-06-12 10:33:00-04:00,,291.5700988769531,236.36500549316406,360.4100036621094,,79.97750091552734,292.3299865722656,236.6300048828125,360.989990234375,,80.0999984741211,291.3800964355469,236.32000732421875,360.1000061035156,,79.83999633789062,292.31500244140625,236.47999572753906,360.45001220703125,,79.83999633789062,91237,132755,33670,,247770
2026-06-12 10:34:00-04:00,,291.82000732421875,236.4499969482422,360.55999755859375,,79.96499633789062,291.82000732421875,236.5500030517578,360.7398986816406,,79.98999786376953,291.42498779296875,236.27000427246094,360.1400146484375,,79.94000244140625,291.5799865722656,236.36000061035156,360.489990234375,,79.94999694824219,69197,103309,38347,,75801
2026-06-12 10:35:00-04:00,,291.70001220703125,236.57000732421875,361.16900634765625,,79.94499969482422,291.8699951171875,236.63499450683594,361.2900085449219,,80.01000213623047,291.69000244140625,236.36000061035156,360.5350036621094,,79.91000366210938,291.82501220703125,236.47000122070312,360.5400085449219,,79.96499633789062,63104,123953,38946,,54913
2026-06-12 10:36:00-04:00,,291.57000732421875,236.36000061035156,361.0773010253906,,79.96099853515625,291.8299865722656,236.74000549316406,361.46990966796875,,79.98500061035156,291.42999267578125,236.2834930419922,360.7300109863281,,79.92500305175781,291.7200012207031,236.5749969482422,361.1499938964844,,79.94740295410156,82263,144257,54430,,65565
2026-06-12 10:37:00-04:00,,291.55999755859375,236.52999877929688,360.95001220703125,,79.94999694824219,291.73028564453125,236.6199951171875,361.30499267578125,,79.9800033569336,291.45001220703125,236.27999877929688,360.8550109863281,,79.93000030517578,291.585693359375,236.38999938964844,361.12530517578125,,79.96499633789062,52979,193302,27017,,66419
2026-06-12 10:38:00-04:00,,291.6300048828125,236.35499572753906,361.1000061035156,,80.0,291.67999267578125,236.5449981689453,361.2900085449219,,80.01000213623047,291.4800109863281,236.24000549316406,360.70001220703125,,79.91000366210938,291.55499267578125,236.5251007080078,360.9649963378906,,79.95500183105469,57344,88808,31421,,98693
2026-06-12 10:39:00-04:00,,291.42498779296875,236.2899932861328,360.6499938964844,,80.04499816894531,291.6300048828125,236.36000061035156,361.1300048828125,,80.05500030517578,291.4200134277344,236.02000427246094,360.6300048828125,,80.0,291.625,236.3350067138672,361.1000061035156,,80.00499725341797,44223,118302,28413,,68423
2026-06-12 10:40:00-04:00,,291.5899963378906,235.99000549316406,360.3349914550781,,80.03500366210938,291.6050109863281,236.36000061035156,360.7349853515625,,80.07499694824219,291.380615234375,235.9600067138672,360.2510070800781,,80.02259826660156,291.42999267578125,236.32989501953125,360.6000061035156,,80.04989624023438,64572,157134,57456,,41347
2026-06-12 10:41:00-04:00,,291.4700012207031,235.77999877929688,359.4599914550781,,79.9801025390625,291.70001220703125,236.0399932861328,360.4800109863281,,80.04499816894531,291.3299865722656,235.6999969482422,359.4100036621094,,79.94999694824219,291.5899963378906,235.97999572753906,360.3800048828125,,80.03500366210938,102876,131376,40481,,59145
2026-06-12 10:42:00-04:00,,291.4849853515625,235.6800994873047,358.6199951171875,,79.94000244140625,291.54998779296875,235.86199951171875,359.56988525390625,,79.98500061035156,291.36590576171875,235.60000610351562,358.510009765625,,79.88390350341797,291.4599914550781,235.77499389648438,359.4100036621094,,79.98500061035156,52036,74048,62175,,75290
2026-06-12 10:43:00-04:00,,291.0400085449219,235.2100067138672,357.7113952636719,,79.83999633789062,291.4800109863281,235.72000122070312,358.7493896484375,,79.94000244140625,291.0,235.17999267578125,357.7099914550781,,79.80999755859375,291.4800109863281,235.6999969482422,358.6199951171875,,79.91999816894531,77987,97857,43638,,57865
2026-06-12 10:44:00-04:00,,291.1099853515625,235.1199951171875,357.67498779296875,,79.8550033569336,291.19000244140625,235.67990112304688,358.0400085449219,,79.88990020751953,290.8900146484375,235.0500030517578,357.55999755859375,,79.83999633789062,291.07000732421875,235.25,357.7699890136719,,79.8499984741211,109402,213617,72224,,96548
2026-06-12 10:45:00-04:00,,291.17999267578125,235.35499572753906,358.6600036621094,,79.87000274658203,291.3599853515625,235.4499969482422,358.7120056152344,,79.91999816894531,291.0801086425781,234.92999267578125,357.6199951171875,,79.81999969482422,291.1199951171875,235.10000610351562,357.6199951171875,,79.86000061035156,65928,188206,37556,,79835
2026-06-12 10:46:00-04:00,,290.79998779296875,235.1999969482422,358.510009765625,,79.7699966430664,291.2799987792969,235.47250366210938,359.0368957519531,,79.88500213623047,290.75,235.0800018310547,358.3599853515625,,79.75499725341797,291.2099914550781,235.3699951171875,358.6000061035156,,79.87000274658203,53983,117292,40405,,95394
2026-06-12 10:47:00-04:00,,290.77899169921875,235.14999389648438,358.2650146484375,,79.76499938964844,290.89990234375,235.22000122070312,358.55999755859375,,79.79000091552734,290.7300109863281,235.0,358.0775146484375,,79.7300033569336,290.80999755859375,235.19000244140625,358.5199890136719,,79.76499938964844,49877,86607,29341,,65209
2026-06-12 10:48:00-04:00,,290.5899963378906,235.1649932861328,358.32501220703125,,79.77999877929688,290.7850036621094,235.3000030517578,358.7654113769531,,79.81500244140625,290.510009765625,235.0749969482422,358.25,,79.72000122070312,290.7799987792969,235.16000366210938,358.25,,79.76000213623047,71311,99955,32499,,58107
2026-06-12 10:49:00-04:00,,290.260009765625,235.32000732421875,358.55999755859375,,79.625,290.5799865722656,235.44769287109375,358.7598876953125,,79.77999877929688,290.2099914550781,235.16000366210938,358.32501220703125,,79.58000183105469,290.5799865722656,235.17999267578125,358.32501220703125,,79.77999877929688,220853,40369,17586,,74483
2026-06-12 10:50:00-04:00,,290.3399963378906,235.84500122070312,359.3500061035156,,79.66000366210938,290.5,235.8699951171875,359.4649963378906,,79.66000366210938,290.2120056152344,235.310302734375,358.55499267578125,,79.58000183105469,290.260009765625,235.32000732421875,358.55499267578125,,79.625,80817,69693,28592,,78017
2026-06-12 10:51:00-04:00,,290.1600036621094,235.77000427246094,358.6700134277344,,79.73999786376953,290.3699951171875,235.89999389648438,359.3500061035156,,79.76909637451172,290.1000061035156,235.73500061035156,358.5950012207031,,79.62999725341797,290.3500061035156,235.86590576171875,359.3500061035156,,79.66000366210938,126074,102368,24469,,63917
2026-06-12 10:52:00-04:00,,290.739990234375,236.60850524902344,359.95001220703125,,79.87999725341797,290.9700012207031,236.9199981689453,360.2099914550781,,79.93000030517578,290.010009765625,235.7550048828125,358.6000061035156,,79.69999694824219,290.1400146484375,235.80999755859375,358.6099853515625,,79.74500274658203,217090,220784,79063,,170822
2026-06-12 10:53:00-04:00,,290.9200134277344,236.5,359.739990234375,,79.87999725341797,290.95001220703125,236.68850708007812,360.0799865722656,,79.91999816894531,290.69000244140625,236.38999938964844,359.65850830078125,,79.86000061035156,290.81500244140625,236.5800018310547,359.95001220703125,,79.88999938964844,158691,47228,46118,,80976
