Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11 13:30:00+00:00,292.30999755859375,270.0950012207031,389.7950134277344,603.1300048828125,86.80000305175781,292.70001220703125,270.3999938964844,391.239990234375,604.9069213867188,86.83999633789062,291.42999267578125,269.1700134277344,388.7101135253906,601.0999755859375,86.27999877929688,291.97900390625,269.8349914550781,390.69000244140625,604.5700073242188,86.5199966430664,1620714,1840816,1029659,731401,2191954
2026-05-11 13:31:00+00:00,291.54998779296875,270.42999267578125,390.4100036621094,603.3800048828125,86.73999786376953,292.66680908203125,270.6099853515625,390.7099914550781,603.989990234375,86.97000122070312,291.239990234375,269.92498779296875,388.9200134277344,602.5859985351562,86.58000183105469,292.30499267578125,270.0669860839844,389.7900085449219,603.2050170898438,86.80999755859375,254495,158419,113992,77493,155351
2026-05-11 13:32:00+00:00,290.75,270.2650146484375,390.9549865722656,604.385009765625,86.80999755859375,291.55999755859375,270.7499084472656,391.2099914550781,604.89990234375,87.0,290.6499938964844,270.0,390.0,603.010009765625,86.73999786376953,291.5400085449219,270.4200134277344,390.6300048828125,603.4500122070312,86.73999786376953,224507,178715,123497,89211,158184
2026-05-11 13:33:00+00:00,290.7659912109375,270.989990234375,390.614990234375,602.9251098632812,86.9000015258789,291.20001220703125,271.1000061035156,391.05999755859375,604.27001953125,87.02999877929688,290.6600036621094,270.1499938964844,389.8800048828125,602.7100219726562,86.77999877929688,290.7300109863281,270.2650146484375,390.95001220703125,604.27001953125,86.81999969482422,187409,184713,114092,98833,300237
2026-05-11 13:34:00+00:00,291.2301025390625,271.85589599609375,391.3699951171875,602.3800048828125,87.0250015258789,291.32000732421875,271.8800048828125,391.3999938964844,603.0590209960938,87.13999938964844,290.5,271.0,390.1000061035156,601.9241943359375,86.87000274658203,290.7900085449219,271.0150146484375,390.614990234375,602.8150024414062,86.9000015258789,194698,227561,95112,55485,200106
2026-05-11 13:35:00+00:00,291.1700134277344,270.8800048828125,391.510009765625,602.5499877929688,87.05000305175781,291.4200134277344,272.0899963378906,391.6000061035156,602.6950073242188,87.05999755859375,290.7099914550781,270.7300109863281,390.5,601.469970703125,86.93000030517578,291.2799987792969,271.7950134277344,391.3768005371094,602.25,87.0,220359,242643,101703,99488,106902
2026-05-11 13:36:00+00:00,290.5975036621094,271.5400085449219,391.1900939941406,601.5050048828125,86.76100158691406,291.3800048828125,271.6400146484375,391.8399963378906,602.68701171875,87.08000183105469,290.5400085449219,270.625,391.1499938964844,601.4500122070312,86.76100158691406,291.1400146484375,270.875,391.44500732421875,602.68701171875,87.04000091552734,173736,158531,118687,93542,105796
2026-05-11 13:37:00+00:00,290.5299987792969,271.94500732421875,391.7650146484375,600.9400024414062,87.05000305175781,290.989990234375,272.3699951171875,392.4700012207031,602.1300048828125,87.05509948730469,290.5299987792969,271.5199890136719,391.2099914550781,600.8800048828125,86.75,290.625,271.5299987792969,391.3349914550781,601.5050048828125,86.75,150159,174158,119687,82157,94070
