Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03 09:30:00-04:00,309.76251220703125,279.010009765625,364.6400146484375,563.5050048828125,73.06999969482422,309.8599853515625,279.1499938964844,364.7200012207031,564.0499877929688,73.12999725341797,309.7250061035156,278.9150085449219,364.6400146484375,563.489990234375,72.62999725341797,309.79998779296875,279.125,364.7200012207031,564.0499877929688,72.83999633789062,3149635,7284402,1582691,1050967,1160628
2026-08-03 09:31:00-04:00,306.3931884765625,282.1449890136719,366.1199951171875,560.4149780273438,72.87999725341797,310.0299987792969,282.739990234375,366.1199951171875,564.3919067382812,73.13999938964844,305.5201110839844,278.85009765625,363.2799987792969,559.3599853515625,72.87000274658203,309.75,278.94500732421875,364.5799865722656,563.5050048828125,73.08999633789062,777117,1171807,180985,151344,146258
2026-08-03 09:32:00-04:00,305.8699951171875,282.59051513671875,367.2334899902344,566.7930908203125,73.04499816894531,306.614990234375,284.1700134277344,367.4700012207031,567.5,73.08999633789062,305.1700134277344,282.1499938964844,365.6600036621094,560.0001220703125,72.93499755859375,306.4649963378906,282.1600036621094,365.9779052734375,560.4099731445312,72.94000244140625,397489,1098875,158942,99911,126456
2026-08-03 09:33:00-04:00,308.2300109863281,282.4700012207031,368.57501220703125,569.905517578125,73.30059814453125,308.3399963378906,282.9700012207031,368.79998779296875,570.5,73.30999755859375,305.4100036621094,281.8200988769531,365.66009521484375,565.7999877929688,72.9800033569336,305.9100036621094,282.79998779296875,367.1700134277344,566.9550170898438,73.05999755859375,377688,674603,169742,176738,186048
2026-08-03 09:34:00-04:00,308.2799987792969,284.75,367.8500061035156,572.25,73.3499984741211,308.7898864746094,284.94000244140625,369.3399963378906,572.4998779296875,73.48500061035156,307.25,282.4248046875,367.5,569.0,73.23999786376953,308.2300109863281,282.45001220703125,368.6119079589844,569.5499877929688,73.29000091552734,353318,1036704,187566,152076,147580
2026-08-03 09:35:00-04:00,307.75,285.4599914550781,369.4800109863281,573.3599853515625,73.58999633789062,308.4800109863281,286.0400085449219,369.8999938964844,574.6400146484375,73.70999908447266,307.5199890136719,283.6199951171875,367.75,571.5,73.3499984741211,308.2850036621094,284.760009765625,367.8599853515625,572.280029296875,73.3499984741211,210010,1456324,156465,120127,181618
2026-08-03 09:36:00-04:00,307.2449951171875,284.6199951171875,369.31500244140625,573.010009765625,73.42500305175781,307.9892883300781,285.8599853515625,370.364990234375,573.989990234375,73.69000244140625,306.92999267578125,283.79998779296875,369.239990234375,572.1300048828125,73.3949966430664,307.739990234375,285.46649169921875,369.489990234375,573.3599853515625,73.58999633789062,259860,863718,289198,105584,205516
2026-08-03 09:37:00-04:00,307.0299987792969,285.79998779296875,368.7250061035156,575.260009765625,73.52100372314453,307.30999755859375,285.8299865722656,369.5400085449219,575.5650024414062,73.59500122070312,306.4100036621094,283.8999938964844,368.3999938964844,572.8200073242188,73.38999938964844,307.19500732421875,284.5299987792969,369.3800048828125,573.0700073242188,73.41999816894531,223067,884376,133647,127134,249223
