Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19 14:30:00+00:00,272.45001220703125,227.08839416503906,303.010009765625,665.8900146484375,93.79000091552734,272.5199890136719,227.4488067626953,304.19000244140625,667.72998046875,93.98999786376953,271.989990234375,226.44000244140625,302.6000061035156,665.4000244140625,93.44999694824219,272.1449890136719,226.7519989013672,303.17999267578125,666.510009765625,93.56999969482422,14490528,11005422.0,4791683.0,2385164.0,7437255
2025-12-19 14:31:00+00:00,271.9599914550781,226.30499267578125,303.94000244140625,667.1699829101562,94.31500244140625,272.7900085449219,227.0800018310547,304.13031005859375,667.5700073242188,94.41000366210938,271.57000732421875,225.9199981689453,302.8999938964844,665.02001953125,93.72000122070312,272.44000244140625,227.0800018310547,303.0400085449219,665.7100219726562,93.79000091552734,156172,180367.0,54482.0,68207.0,221744
2025-12-19 14:32:00+00:00,272.0299987792969,226.72999572753906,304.4126892089844,665.5549926757812,94.51000213623047,272.3500061035156,226.75,304.4126892089844,667.77001953125,94.62999725341797,271.7950134277344,225.9600067138672,303.45001220703125,665.1099853515625,94.27999877929688,271.9200134277344,226.30499267578125,303.8699951171875,667.1699829101562,94.31500244140625,112368,154203.0,57196.0,76162.0,221230
2025-12-19 14:33:00+00:00,271.9200134277344,225.9499969482422,304.05999755859375,663.1799926757812,94.7300033569336,272.139892578125,226.7949981689453,305.0199890136719,665.75,94.79000091552734,271.6300048828125,225.85000610351562,303.9200134277344,663.1799926757812,94.5199966430664,272.0899963378906,226.77999877929688,304.3800048828125,665.6699829101562,94.5199966430664,76572,192728.0,65388.0,66820.0,226151
2025-12-19 14:34:00+00:00,272.2699890136719,226.13299560546875,304.4104919433594,662.6900024414062,95.0999984741211,272.2799987792969,226.39999389648438,304.7200012207031,663.5,95.11000061035156,271.79998779296875,225.8800048828125,303.9501037597656,662.10498046875,94.68000030517578,271.8789978027344,226.02000427246094,304.1600036621094,663.3499755859375,94.7300033569336,63689,129211.0,46043.0,75498.0,126087
2025-12-19 14:35:00+00:00,272.29998779296875,226.02499389648438,303.5199890136719,662.489990234375,95.02580261230469,272.4551086425781,226.30999755859375,304.67401123046875,663.1519775390625,95.22000122070312,272.1650085449219,225.8300018310547,303.5,661.52001953125,94.85060119628906,272.32501220703125,226.19000244140625,304.4949951171875,662.6900024414062,95.11000061035156,78644,151915.0,51032.0,69321.0,187936
2025-12-19 14:36:00+00:00,272.4200134277344,225.77999877929688,303.0118103027344,662.5,94.9469985961914,272.6199951171875,226.22999572753906,303.57000732421875,663.8099975585938,95.02999877929688,272.2200012207031,225.72000122070312,302.93011474609375,662.489990234375,94.7300033569336,272.260009765625,225.99000549316406,303.4800109863281,662.6799926757812,95.01080322265625,95345,145961.0,59196.0,41518.0,214464
2025-12-19 14:37:00+00:00,271.9100036621094,226.0,302.7799987792969,661.2000122070312,94.87000274658203,272.57000732421875,226.11000061035156,303.04998779296875,662.3800048828125,94.95999908447266,271.9100036621094,225.5814971923828,302.42999267578125,661.0999755859375,94.77999877929688,272.42999267578125,225.75999450683594,302.9700012207031,662.3300170898438,94.95130157470703,99295,172626.0,45543.0,47117.0,72826
