Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22 09:30:00-04:00,299.30999755859375,240.69000244140625,356.55999755859375,572.5997924804688,76.62999725341797,299.8299865722656,241.13999938964844,358.20001220703125,572.77001953125,76.63999938964844,297.42999267578125,239.5,355.69000244140625,569.7999877929688,76.09200286865234,297.5,240.49000549316406,357.135009765625,572.02001953125,76.13500213623047,1447951,2094951,1111911,606254,1928007
2026-06-22 09:31:00-04:00,300.1549987792969,241.63499450683594,355.07000732421875,570.9050903320312,76.59500122070312,300.32000732421875,242.0,356.6499938964844,572.489990234375,76.6500015258789,298.9800109863281,240.50999450683594,355.0299987792969,570.4199829101562,76.31999969482422,299.3349914550781,240.64329528808594,356.54998779296875,572.4000244140625,76.5999984741211,294971,212540,153380,97778,474422
2026-06-22 09:32:00-04:00,300.0,241.5,355.0899963378906,569.4149780273438,76.18499755859375,300.3299865722656,241.77999877929688,355.82000732421875,571.9199829101562,76.62000274658203,299.6155090332031,241.27999877929688,354.6000061035156,568.27001953125,76.18009948730469,300.1400146484375,241.64500427246094,355.17999267578125,570.9349975585938,76.59500122070312,189758,218297,177350,106661,244304
2026-06-22 09:33:00-04:00,299.95001220703125,240.02000427246094,353.61370849609375,568.5247802734375,75.83499908447266,300.19000244140625,241.6699981689453,355.1449890136719,571.0800170898438,76.19000244140625,299.6600036621094,239.97999572753906,353.3949890136719,567.9099731445312,75.80999755859375,299.9800109863281,241.5800018310547,355.04901123046875,569.530029296875,76.16999816894531,140449,216698,167150,109030,580876
2026-06-22 09:34:00-04:00,298.42999267578125,239.64500427246094,353.4549865722656,567.6599731445312,75.75,300.1700134277344,240.19000244140625,354.32000732421875,569.1900024414062,75.93000030517578,298.3399963378906,239.6199951171875,353.3999938964844,567.5,75.69999694824219,299.9599914550781,240.07000732421875,353.61761474609375,568.5900268554688,75.83000183105469,212236,205220,130402,80566,293072
2026-06-22 09:35:00-04:00,299.6050109863281,239.7100067138672,355.2200012207031,569.219970703125,75.62999725341797,299.6600036621094,240.0850067138672,355.5098876953125,569.739990234375,75.79000091552734,298.2699890136719,239.57000732421875,353.3399963378906,567.5399780273438,75.62000274658203,298.42999267578125,239.66000366210938,353.4649963378906,567.5399780273438,75.73999786376953,148646,153726,149253,87941,322673
2026-06-22 09:36:00-04:00,299.4999084472656,240.19000244140625,354.7550048828125,569.6950073242188,75.80999755859375,299.7200012207031,240.2100067138672,355.6700134277344,569.7999877929688,75.8499984741211,299.2410888671875,239.64999389648438,354.57000732421875,567.2501220703125,75.62000274658203,299.54998779296875,239.75,355.2900085449219,569.219970703125,75.63990020751953,160112,202333,168803,100777,225962
2026-06-22 09:37:00-04:00,299.9100036621094,240.84010314941406,355.739990234375,572.8300170898438,76.05500030517578,300.17999267578125,240.89990234375,355.8500061035156,572.8300170898438,76.05500030517578,299.2900085449219,240.125,354.75,569.8200073242188,75.79199981689453,299.489990234375,240.125,354.7900085449219,569.8200073242188,75.80999755859375,132163,152655,127242,54998,241742
