Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03 14:30:00+00:00,287.3299865722656,232.1038055419922,315.9100036621094,642.9373779296875,105.44000244140625,287.3341979980469,233.3800048828125,316.1700134277344,644.6799926757812,106.87000274658203,285.8999938964844,232.07449340820312,315.04998779296875,642.22998046875,105.41999816894531,286.20001220703125,233.35000610351562,316.05999755859375,644.4099731445312,106.57499694824219,1328149,1264098,579940,296660,1089295
2025-12-03 14:31:00+00:00,287.9700012207031,232.41000366210938,316.98968505859375,642.0900268554688,105.43000030517578,288.05499267578125,233.1999969482422,317.2200012207031,643.3200073242188,105.62000274658203,287.04998779296875,231.86000061035156,315.3500061035156,641.7000122070312,105.22000122070312,287.32501220703125,232.0500030517578,315.8699951171875,642.9650268554688,105.45999908447266,330476,291118,66991,33278,219782
2025-12-03 14:32:00+00:00,288.131103515625,232.55050659179688,318.0,643.5,105.5,288.2300109863281,232.67990112304688,318.04998779296875,643.6199951171875,105.66000366210938,287.6600036621094,231.91000366210938,316.4100036621094,641.6118774414062,105.3499984741211,287.9014892578125,232.4149932861328,317.0199890136719,641.9500122070312,105.41999816894531,252528,221270,145124,29170,224875
2025-12-03 14:33:00+00:00,287.2699890136719,231.97059631347656,318.7174987792969,643.646484375,105.0,288.2799987792969,232.59849548339844,319.1600036621094,644.2999877929688,105.5,286.8900146484375,231.91000366210938,318.08990478515625,643.0999755859375,104.95999908447266,288.1400146484375,232.4949951171875,318.08990478515625,643.5,105.4800033569336,210676,136490,134869,25223,315067
2025-12-03 14:34:00+00:00,287.57000732421875,231.07000732421875,317.0469970703125,643.0,104.54499816894531,287.6449890136719,232.22000122070312,318.8500061035156,644.1798706054688,105.04900360107422,287.0299987792969,231.0449981689453,317.0469970703125,642.9600219726562,104.52999877929688,287.2828063964844,231.97000122070312,318.7799987792969,643.489990234375,105.0,134730,196472,89315,26514,190929
2025-12-03 14:35:00+00:00,287.2200012207031,231.2899932861328,317.5400085449219,642.375,104.5999984741211,287.8999938964844,231.31100463867188,317.80999755859375,643.3599853515625,104.68250274658203,287.07000732421875,230.80999755859375,316.7099914550781,642.1674194335938,104.37999725341797,287.55999755859375,231.06080627441406,316.79998779296875,642.7999877929688,104.54000091552734,166658,242500,69935,27253,314555
2025-12-03 14:36:00+00:00,287.3550109863281,231.7279052734375,316.4599914550781,643.219970703125,104.7698974609375,287.42999267578125,231.85989379882812,317.67999267578125,643.369873046875,104.84989929199219,287.05999755859375,231.14999389648438,316.114990234375,641.868408203125,104.5530014038086,287.239990234375,231.3300018310547,317.6199951171875,642.2999877929688,104.61000061035156,108092,324994,72064,23519,149837
2025-12-03 14:37:00+00:00,287.5400085449219,231.25999450683594,316.385986328125,643.342529296875,104.76000213623047,287.5400085449219,231.25999450683594,316.385986328125,643.342529296875,104.76000213623047,287.5400085449219,231.25999450683594,316.385986328125,643.342529296875,104.76000213623047,287.5400085449219,231.25999450683594,316.385986328125,643.342529296875,104.76000213623047,0,0,0,0,0
